! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"BAR0_AF05_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF05_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
5.701684                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
1.621239                 alpha0      ! 0-lift angle of attack, depends on airfoil.
8.787879                 alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-8.787879                alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
6.390492                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
C_lalpha  7.26576
1.339556                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
0.069987                 Cn2         ! As Cn1 for negative AOAs.
0.018545                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.000826                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  1.92682083583541e-03  0.00000000000000e+00
-1.77000000000000e+02  1.18177107546677e-01  1.92682083583541e-03  1.16692097058134e-01
-1.74000000000000e+02  2.36354215093356e-01  1.92682083583541e-03  2.33384194116268e-01
-1.71000000000000e+02  3.54531322640033e-01  1.92682083583541e-03  3.50076291174402e-01
-1.68000000000000e+02  4.72708431630664e-01  1.76186683942001e-02  4.22129366208080e-01
-1.65000000000000e+02  5.90885541346986e-01  4.06966284203723e-02  4.71751579445997e-01
-1.62000000000000e+02  7.09062651063306e-01  6.32405864169568e-02  5.21376797662737e-01
-1.59000000000000e+02  7.98700461428569e-01  9.89573541347935e-02  5.52109484721053e-01
-1.56000000000000e+02  8.33538620446876e-01  1.60692051089722e-01  5.46208116813223e-01
-1.53000000000000e+02  8.68403386757117e-01  2.22338922438871e-01  5.39588343219449e-01
-1.50000000000000e+02  9.03284725802761e-01  2.83851009706359e-01  5.32967551342164e-01
-1.47000000000000e+02  8.68551339275432e-01  3.59259420546211e-01  5.17638675193508e-01
-1.44000000000000e+02  8.33891277073226e-01  4.33861112161625e-01  5.02309799044851e-01
-1.41000000000000e+02  7.99321526043881e-01  5.06432033897246e-01  4.86980922896195e-01
-1.38000000000000e+02  7.65262250726287e-01  5.86799151449851e-01  4.80013434763191e-01
-1.35000000000000e+02  7.31464904407852e-01  6.68861114980244e-01  4.77394479268042e-01
-1.32000000000000e+02  6.97716415062361e-01  7.50888264650901e-01  4.74775523772894e-01
-1.29000000000000e+02  6.61527433944650e-01  8.31550850040534e-01  4.73836703481363e-01
-1.26000000000000e+02  6.20403022156150e-01  9.09501118763988e-01  4.76237453760145e-01
-1.23000000000000e+02  5.79302580279812e-01  9.87451387487441e-01  4.78638204038927e-01
-1.20000000000000e+02  5.38233300087630e-01  1.06540165621089e+00  4.81038954317710e-01
-1.17000000000000e+02  4.88694105134799e-01  1.13054589781686e+00  4.83572779230028e-01
-1.14000000000000e+02  4.39100765454570e-01  1.19559277169738e+00  4.86107615945168e-01
-1.11000000000000e+02  3.89522469984382e-01  1.26063964557789e+00  4.88642452660308e-01
-1.08000000000000e+02  3.36009457976397e-01  1.31219339862881e+00  4.89270496370887e-01
-1.05000000000000e+02  2.80548392644373e-01  1.35708018997520e+00  4.88956392145460e-01
-1.02000000000000e+02  2.25093109026321e-01  1.40196698132158e+00  4.88642287920033e-01
-9.90000000000000e+01  1.69321442005629e-01  1.43866131207756e+00  4.86801562506201e-01
-9.60000000000000e+01  1.12880229870907e-01  1.45849816075499e+00  4.81819535521212e-01
-9.30000000000000e+01  5.64390177481979e-02  1.47833500943242e+00  4.76837508536224e-01
-9.00000000000000e+01 -2.46834382641046e-06  1.49801748951307e+00  4.71821437527411e-01
-8.70000000000000e+01 -5.64429909610165e-02  1.47816958524195e+00  4.58087444773507e-01
-8.40000000000000e+01 -1.12883788944264e-01  1.45832168097083e+00  4.44353452019602e-01
-8.10000000000000e+01 -1.69324586939648e-01  1.43847377669971e+00  4.30619459265697e-01
-7.80000000000000e+01 -2.25108830323869e-01  1.40206084189286e+00  4.14939319420899e-01
-7.50000000000000e+01 -2.80566239510479e-01  1.35717646913389e+00  3.98263910398016e-01
-7.20000000000000e+01 -3.36029443197812e-01  1.31229209637491e+00  3.81588501375133e-01
-6.90000000000000e+01 -3.89495591091308e-01  1.26057943823504e+00  3.64534384289508e-01
-6.60000000000000e+01 -4.39066953860584e-01  1.19552173726526e+00  3.46740128935574e-01
-6.30000000000000e+01 -4.88653369620111e-01  1.13046403629548e+00  3.28945873581640e-01
-6.00000000000000e+01 -5.38250220528096e-01  1.06540633532571e+00  3.11151618227706e-01
-5.70000000000000e+01 -5.79339398573388e-01  9.87490914791570e-01  2.93603998738226e-01
-5.40000000000000e+01 -6.20427505499896e-01  9.09526799000482e-01  2.76057313317709e-01
-5.10000000000000e+01 -6.61539639656612e-01  8.31562683209394e-01  2.58510627897192e-01
-4.80000000000000e+01 -6.97707159798194e-01  7.50888185147584e-01  2.41225174721327e-01
-4.50000000000000e+01 -7.31452562959990e-01  6.68862611793060e-01  2.24069940974367e-01
-4.20000000000000e+01 -7.65246861336983e-01  5.86802235287935e-01  2.06914707227408e-01
-3.90000000000000e+01 -7.99300337960363e-01  5.06390727832362e-01  1.88997188325302e-01
-3.60000000000000e+01 -8.33876836399425e-01  4.33834591820351e-01  1.69550937889076e-01
-3.30000000000000e+01 -8.68543843736368e-01  3.59245703368910e-01  1.50104687452849e-01
-3.00000000000000e+01 -9.03281759173516e-01  2.83851082848009e-01  1.30657953287197e-01
-2.93939393939394e+01 -8.88241009888054e-01  2.72977871057396e-01  1.22550421355088e-01
-2.87878787878788e+01 -8.73427434722015e-01  2.62083305555549e-01  1.14442889422980e-01
-2.81818181818182e+01 -8.58820810231498e-01  2.51168506483853e-01  1.06335357490872e-01
-2.75757575757576e+01 -8.44403244230909e-01  2.40234516985091e-01  9.82278255587632e-02
-2.69696969696970e+01 -8.30158849282716e-01  2.29282309707783e-01  9.01202936266547e-02
-2.63636363636364e+01 -8.16073469568176e-01  2.18312792662140e-01  8.20127616945464e-02
-2.57575757575758e+01 -8.02134451227351e-01  2.07326814501817e-01  7.38127518006324e-02
-2.51515151515151e+01 -7.88330448305672e-01  1.96325169296088e-01  6.55398608243210e-02
-2.45454545454545e+01 -7.74651258028763e-01  1.85308600848904e-01  5.72800954240505e-02
-2.39393939393939e+01 -7.61087680361298e-01  1.74277806614229e-01  4.90377246022740e-02
-2.33333333333333e+01 -7.47631397773402e-01  1.63233441251021e-01  4.08190937570637e-02
-2.27272727272727e+01 -7.34274871901859e-01  1.52176119855963e-01  3.26340618586647e-02
-2.21212121212121e+01 -7.21011254399826e-01  1.41106420907511e-01  2.44988241077307e-02
-2.15151515151515e+01 -7.07834309753142e-01  1.30024888950902e-01  1.64419766240883e-02
-2.09090909090909e+01 -6.94857831361104e-01  1.18932037050319e-01  8.52370618656281e-03
-2.03030303030303e+01 -6.81964838986311e-01  1.07828349031446e-01  8.84403299880589e-04
-1.96969696969697e+01 -6.57687302397818e-01  9.79089547856882e-02 -4.64602433566086e-02
-1.90909090909091e+01 -6.28168621720022e-01  9.22331230519307e-02 -7.61497861316255e-02
-1.84848484848485e+01 -6.03004986006353e-01  8.80875179770099e-02 -7.82436329235645e-02
-1.78787878787879e+01 -5.76014365709127e-01  8.38073961215788e-02 -8.02075358288617e-02
-1.72727272727273e+01 -5.47698088929131e-01  7.96112624816410e-02 -8.22223281379953e-02
-1.66666666666667e+01 -5.21966728122423e-01  7.54708703410394e-02 -8.38949530896428e-02
-1.60606060606061e+01 -4.91483540564951e-01  7.13028410056924e-02 -8.57887800332581e-02
-1.54545454545455e+01 -4.59774689315889e-01  6.72307547193586e-02 -8.75856403735767e-02
-1.48484848484848e+01 -4.36618371873346e-01  6.32699869578112e-02 -8.87673872584571e-02
-1.42424242424242e+01 -4.08916835641660e-01  5.94258966532111e-02 -9.00127152099812e-02
-1.36363636363636e+01 -3.80827035393565e-01  5.56645218352104e-02 -9.11762339856784e-02
-1.30303030303030e+01 -3.56185563038767e-01  5.20200087410822e-02 -9.20520381914612e-02
