! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"BAR0_AF02_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF02_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
2.539713                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
1.995655                 alpha0      ! 0-lift angle of attack, depends on airfoil.
6.969697                 alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-6.969697                alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
1.165069                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
C_lalpha  3.17618
0.202820                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-0.054173                Cn2         ! As Cn1 for negative AOAs.
0.362226                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.000056                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  3.54155713321672e-01  0.00000000000000e+00
-1.77000000000000e+02  2.50048163014884e-02  3.54155713321672e-01  3.41387247414008e-02
-1.74000000000000e+02  5.00096326029770e-02  3.54155713321672e-01  6.82774494828019e-02
-1.71000000000000e+02  7.50144489044653e-02  3.54155713321672e-01  1.02416174224203e-01
-1.68000000000000e+02  1.00019266093008e-01  3.63612891884897e-01  1.23100480252506e-01
-1.65000000000000e+02  1.25024083727359e-01  3.77475957613345e-01  1.37025356455959e-01
-1.62000000000000e+02  1.50028901361710e-01  3.90968523238071e-01  1.50952317567154e-01
-1.59000000000000e+02  1.70116533588974e-01  4.05626094867106e-01  1.60271735286228e-01
-1.56000000000000e+02  1.80772320973427e-01  4.23017820062968e-01  1.60501510401301e-01
-1.53000000000000e+02  1.91446568970155e-01  4.40348610291831e-01  1.60232842876817e-01
-1.50000000000000e+02  2.02136352565821e-01  4.57585189398220e-01  1.59963950403885e-01
-1.47000000000000e+02  1.99050731092119e-01  4.78515301971698e-01  1.57771359843445e-01
-1.44000000000000e+02  1.96015983339037e-01  4.97092232969797e-01  1.55578769283005e-01
-1.41000000000000e+02  1.93043895083594e-01  5.02811722886178e-01  1.53386178722565e-01
-1.38000000000000e+02  1.88563367056249e-01  5.37943699385171e-01  1.52841234586146e-01
-1.35000000000000e+02  1.83295873159356e-01  5.64003268806485e-01  1.53153186964645e-01
-1.32000000000000e+02  1.78062277099065e-01  5.87257082184982e-01  1.53465139343144e-01
-1.29000000000000e+02  1.71629677376990e-01  6.10071069304190e-01  1.54008929593936e-01
-1.26000000000000e+02  1.62755204582825e-01  6.32010822713866e-01  1.55013539267905e-01
-1.23000000000000e+02  1.53897362539951e-01  6.53950576123542e-01  1.56018148941874e-01
-1.20000000000000e+02  1.45061141027658e-01  6.75890329533218e-01  1.57022758615843e-01
-1.17000000000000e+02  1.32673512801374e-01  6.93987214079013e-01  1.57575023481348e-01
-1.14000000000000e+02  1.20265996909420e-01  7.12054880242163e-01  1.58123849045599e-01
-1.11000000000000e+02  1.07868918957908e-01  7.30122546405314e-01  1.58672674609850e-01
